Subject,Condition,RC,CE,pType,probeACC
11,2,NonRC,NonCE,1,1
11,2,NonRC,NonCE,3,1
11,4,NonRC,CE,1,1
11,3,RC,CE,1,0
11,2,NonRC,NonCE,5,1
11,4,NonRC,CE,4,1
11,2,NonRC,NonCE,6,0
11,3,RC,CE,1,1
11,3,RC,CE,3,0
11,4,NonRC,CE,1,1
11,4,NonRC,CE,2,1
11,1,RC,NonCE,7,1
11,1,RC,NonCE,1,1
11,3,RC,CE,6,0
11,2,NonRC,NonCE,0,1
11,2,NonRC,NonCE,4,1
11,1,RC,NonCE,7,1
11,4,NonRC,CE,4,0
11,1,RC,NonCE,8,0
11,3,RC,CE,8,1
11,3,RC,CE,1,1
11,2,NonRC,NonCE,2,1
11,2,NonRC,NonCE,5,0
11,2,NonRC,NonCE,0,1
11,2,NonRC,NonCE,8,1
11,3,RC,CE,3,1
11,3,RC,CE,2,1
11,3,RC,CE,6,1
11,3,RC,CE,0,1
11,3,RC,CE,0,1
11,1,RC,NonCE,1,1
11,1,RC,NonCE,2,1
11,3,RC,CE,7,1
11,2,NonRC,NonCE,3,1
11,4,NonRC,CE,0,0
11,3,RC,CE,0,1
11,2,NonRC,NonCE,7,1
11,1,RC,NonCE,0,1
11,1,RC,NonCE,2,1
11,1,RC,NonCE,8,1
11,1,RC,NonCE,3,1
11,3,RC,CE,7,1
11,4,NonRC,CE,5,1
11,4,NonRC,CE,8,1
11,3,RC,CE,2,1
11,4,NonRC,CE,7,1
11,3,RC,CE,2,1
11,4,NonRC,CE,2,0
11,1,RC,NonCE,2,1
11,3,RC,CE,1,1
11,3,RC,CE,2,1
11,3,RC,CE,5,1
11,3,RC,CE,8,1
11,1,RC,NonCE,6,1
11,3,RC,CE,8,1
11,3,RC,CE,7,1
11,2,NonRC,NonCE,0,1
11,2,NonRC,NonCE,7,1
11,2,NonRC,NonCE,2,1
11,2,NonRC,NonCE,1,0
11,2,NonRC,NonCE,6,1
11,2,NonRC,NonCE,1,1
11,2,NonRC,NonCE,3,1
11,2,NonRC,NonCE,1,1
11,4,NonRC,CE,3,1
11,1,RC,NonCE,0,1
11,4,NonRC,CE,1,1
11,1,RC,NonCE,1,1
11,3,RC,CE,1,1
11,3,RC,CE,5,1
11,4,NonRC,CE,1,1
11,4,NonRC,CE,1,1
11,3,RC,CE,2,0
11,4,NonRC,CE,0,1
11,1,RC,NonCE,3,1
11,2,NonRC,NonCE,8,1
11,4,NonRC,CE,3,1
11,4,NonRC,CE,2,1
11,1,RC,NonCE,4,1
11,4,NonRC,CE,2,1
11,4,NonRC,CE,7,1
11,4,NonRC,CE,1,1
11,2,NonRC,NonCE,1,1
11,2,NonRC,NonCE,6,1
11,4,NonRC,CE,5,1
11,1,RC,NonCE,5,1
11,2,NonRC,NonCE,2,1
11,3,RC,CE,2,1
11,3,RC,CE,4,1
11,2,NonRC,NonCE,5,1
11,3,RC,CE,3,1
11,2,NonRC,NonCE,1,1
11,2,NonRC,NonCE,0,1
11,3,RC,CE,8,1
11,2,NonRC,NonCE,4,1
11,4,NonRC,CE,3,0
11,1,RC,NonCE,5,1
11,4,NonRC,CE,0,1
11,1,RC,NonCE,6,1
11,4,NonRC,CE,8,1
11,4,NonRC,CE,7,1
11,1,RC,NonCE,0,1
11,4,NonRC,CE,6,1
11,3,RC,CE,1,1
11,1,RC,NonCE,7,1
11,2,NonRC,NonCE,0,1
11,1,RC,NonCE,0,1
11,2,NonRC,NonCE,5,1
11,2,NonRC,NonCE,8,1
11,1,RC,NonCE,6,1
11,1,RC,NonCE,0,1
12,3,RC,CE,5,1
12,1,RC,NonCE,0,1
12,1,RC,NonCE,2,1
12,3,RC,CE,6,1
12,4,NonRC,CE,0,1
12,4,NonRC,CE,8,1
12,2,NonRC,NonCE,1,1
12,4,NonRC,CE,0,1
12,3,RC,CE,1,1
12,2,NonRC,NonCE,2,1
12,4,NonRC,CE,5,1
12,4,NonRC,CE,1,1
12,2,NonRC,NonCE,8,1
12,2,NonRC,NonCE,0,1
12,1,RC,NonCE,1,1
12,3,RC,CE,4,1
12,1,RC,NonCE,3,0
12,3,RC,CE,5,1
12,1,RC,NonCE,4,1
12,1,RC,NonCE,1,1
12,4,NonRC,CE,2,1
12,4,NonRC,CE,2,1
12,4,NonRC,CE,0,0
12,4,NonRC,CE,8,1
12,4,NonRC,CE,4,1
12,2,NonRC,NonCE,2,1
12,2,NonRC,NonCE,0,1
12,3,RC,CE,0,1
12,1,RC,NonCE,1,1
12,3,RC,CE,0,1
12,2,NonRC,NonCE,7,1
12,3,RC,CE,0,1
12,4,NonRC,CE,6,1
12,1,RC,NonCE,2,1
12,1,RC,NonCE,4,1
12,1,RC,NonCE,5,1
12,4,NonRC,CE,6,1
12,1,RC,NonCE,1,1
12,2,NonRC,NonCE,4,1
12,1,RC,NonCE,2,1
12,3,RC,CE,0,1
12,1,RC,NonCE,8,1
12,1,RC,NonCE,5,1
12,4,NonRC,CE,5,1
12,2,NonRC,NonCE,2,1
12,3,RC,CE,4,1
12,4,NonRC,CE,0,0
12,1,RC,NonCE,0,1
12,1,RC,NonCE,8,1
12,2,NonRC,NonCE,1,1
12,2,NonRC,NonCE,3,1
12,4,NonRC,CE,1,1
12,3,RC,CE,1,1
12,2,NonRC,NonCE,5,1
12,4,NonRC,CE,4,1
12,2,NonRC,NonCE,6,1
12,3,RC,CE,1,1
12,3,RC,CE,3,1
12,4,NonRC,CE,1,0
12,4,NonRC,CE,2,1
12,1,RC,NonCE,7,1
12,1,RC,NonCE,1,1
12,3,RC,CE,6,1
12,2,NonRC,NonCE,0,1
12,2,NonRC,NonCE,4,1
12,1,RC,NonCE,7,1
12,4,NonRC,CE,4,0
12,1,RC,NonCE,8,1
12,3,RC,CE,8,1
12,3,RC,CE,1,1
12,2,NonRC,NonCE,2,1
12,2,NonRC,NonCE,5,0
12,2,NonRC,NonCE,0,1
12,2,NonRC,NonCE,8,1
12,3,RC,CE,3,1
12,3,RC,CE,2,1
12,3,RC,CE,6,1
12,3,RC,CE,0,1
12,3,RC,CE,0,1
12,1,RC,NonCE,1,1
12,1,RC,NonCE,2,1
12,3,RC,CE,7,1
12,2,NonRC,NonCE,3,1
12,4,NonRC,CE,0,1
12,3,RC,CE,0,1
12,2,NonRC,NonCE,7,1
12,1,RC,NonCE,0,1
12,1,RC,NonCE,2,1
12,1,RC,NonCE,8,1
12,1,RC,NonCE,3,1
12,3,RC,CE,7,1
12,4,NonRC,CE,5,1
12,4,NonRC,CE,8,1
12,3,RC,CE,2,1
12,4,NonRC,CE,7,1
12,3,RC,CE,2,1
12,4,NonRC,CE,2,1
12,1,RC,NonCE,2,1
12,3,RC,CE,1,1
12,3,RC,CE,2,1
12,3,RC,CE,5,1
12,3,RC,CE,8,1
12,1,RC,NonCE,6,1
12,3,RC,CE,8,1
12,3,RC,CE,7,1
12,2,NonRC,NonCE,0,1
12,2,NonRC,NonCE,7,1
12,2,NonRC,NonCE,2,1
12,2,NonRC,NonCE,1,1
12,2,NonRC,NonCE,6,1
12,2,NonRC,NonCE,1,1
12,2,NonRC,NonCE,3,1
12,2,NonRC,NonCE,1,1
12,4,NonRC,CE,3,1
12,1,RC,NonCE,0,1
12,4,NonRC,CE,1,1
12,1,RC,NonCE,1,1
12,3,RC,CE,1,1
12,3,RC,CE,5,1
12,4,NonRC,CE,1,1
12,4,NonRC,CE,1,1
12,3,RC,CE,2,1
12,4,NonRC,CE,0,1
12,1,RC,NonCE,3,1
12,2,NonRC,NonCE,8,1
12,4,NonRC,CE,3,1
12,4,NonRC,CE,2,1
12,1,RC,NonCE,4,0
12,4,NonRC,CE,2,1
12,4,NonRC,CE,7,1
12,4,NonRC,CE,1,1
12,2,NonRC,NonCE,1,1
12,2,NonRC,NonCE,6,1
12,4,NonRC,CE,5,1
12,1,RC,NonCE,5,1
12,2,NonRC,NonCE,2,1
12,3,RC,CE,2,1
12,3,RC,CE,4,1
12,2,NonRC,NonCE,5,1
12,3,RC,CE,3,1
12,2,NonRC,NonCE,1,1
12,2,NonRC,NonCE,0,1
12,3,RC,CE,8,1
12,2,NonRC,NonCE,4,0
12,4,NonRC,CE,3,1
12,1,RC,NonCE,5,1
12,4,NonRC,CE,0,1
12,1,RC,NonCE,6,1
12,4,NonRC,CE,8,1
12,4,NonRC,CE,7,1
12,1,RC,NonCE,0,1
12,4,NonRC,CE,6,1
12,3,RC,CE,1,1
12,1,RC,NonCE,7,1
12,2,NonRC,NonCE,0,1
12,1,RC,NonCE,0,1
12,2,NonRC,NonCE,5,1
12,2,NonRC,NonCE,8,1
12,1,RC,NonCE,6,1
12,1,RC,NonCE,0,0
13,3,RC,CE,5,1
13,1,RC,NonCE,0,1
13,1,RC,NonCE,2,1
13,3,RC,CE,6,1
13,4,NonRC,CE,0,1
13,4,NonRC,CE,8,1
13,2,NonRC,NonCE,1,1
13,4,NonRC,CE,0,1
13,3,RC,CE,1,1
13,2,NonRC,NonCE,2,1
13,4,NonRC,CE,5,1
13,4,NonRC,CE,1,1
13,2,NonRC,NonCE,8,1
13,2,NonRC,NonCE,0,1
13,1,RC,NonCE,1,1
13,3,RC,CE,4,1
13,1,RC,NonCE,3,0
13,3,RC,CE,5,1
13,1,RC,NonCE,4,1
13,1,RC,NonCE,1,1
13,4,NonRC,CE,2,1
13,4,NonRC,CE,2,1
13,4,NonRC,CE,0,1
13,4,NonRC,CE,8,1
13,4,NonRC,CE,4,0
13,2,NonRC,NonCE,2,1
13,2,NonRC,NonCE,0,1
13,3,RC,CE,0,1
13,1,RC,NonCE,1,1
13,3,RC,CE,0,1
13,2,NonRC,NonCE,7,1
13,3,RC,CE,0,1
13,4,NonRC,CE,6,1
13,1,RC,NonCE,2,1
13,1,RC,NonCE,4,1
13,1,RC,NonCE,5,1
13,4,NonRC,CE,6,1
13,1,RC,NonCE,1,1
13,2,NonRC,NonCE,4,1
13,1,RC,NonCE,2,1
13,3,RC,CE,0,1
13,1,RC,NonCE,8,1
13,1,RC,NonCE,5,0
13,4,NonRC,CE,5,1
13,2,NonRC,NonCE,2,1
13,3,RC,CE,4,1
13,4,NonRC,CE,0,1
13,1,RC,NonCE,0,0
13,1,RC,NonCE,8,1
13,2,NonRC,NonCE,1,1
13,2,NonRC,NonCE,3,1
13,4,NonRC,CE,1,1
13,3,RC,CE,1,1
13,2,NonRC,NonCE,5,1
13,4,NonRC,CE,4,1
13,2,NonRC,NonCE,6,1
13,3,RC,CE,1,1
13,3,RC,CE,3,1
13,4,NonRC,CE,1,1
13,4,NonRC,CE,2,1
13,1,RC,NonCE,7,1
13,1,RC,NonCE,1,1
13,3,RC,CE,6,1
13,2,NonRC,NonCE,0,1
13,2,NonRC,NonCE,4,1
13,1,RC,NonCE,7,1
13,4,NonRC,CE,4,0
13,1,RC,NonCE,8,1
13,3,RC,CE,8,1
13,3,RC,CE,1,1
13,2,NonRC,NonCE,2,1
13,2,NonRC,NonCE,5,1
13,2,NonRC,NonCE,0,1
13,2,NonRC,NonCE,8,1
13,3,RC,CE,3,1
13,3,RC,CE,2,1
13,3,RC,CE,6,1
13,3,RC,CE,0,1
13,3,RC,CE,0,1
13,1,RC,NonCE,1,1
13,1,RC,NonCE,2,1
13,3,RC,CE,7,1
13,2,NonRC,NonCE,3,0
13,4,NonRC,CE,0,1
13,3,RC,CE,0,0
13,2,NonRC,NonCE,7,1
13,1,RC,NonCE,0,1
13,1,RC,NonCE,2,1
13,1,RC,NonCE,8,1
13,1,RC,NonCE,3,1
13,3,RC,CE,7,1
13,4,NonRC,CE,5,1
13,4,NonRC,CE,8,1
13,3,RC,CE,2,1
13,4,NonRC,CE,7,1
13,3,RC,CE,2,1
13,4,NonRC,CE,2,1
13,1,RC,NonCE,2,1
13,3,RC,CE,1,1
13,3,RC,CE,2,1
13,3,RC,CE,5,1
13,3,RC,CE,8,1
13,1,RC,NonCE,6,1
13,3,RC,CE,8,1
13,3,RC,CE,7,1
13,2,NonRC,NonCE,0,1
13,2,NonRC,NonCE,7,1
13,2,NonRC,NonCE,2,1
13,2,NonRC,NonCE,1,1
13,2,NonRC,NonCE,6,1
13,2,NonRC,NonCE,1,1
13,2,NonRC,NonCE,3,1
13,2,NonRC,NonCE,1,1
13,4,NonRC,CE,3,1
13,1,RC,NonCE,0,1
13,4,NonRC,CE,1,1
13,1,RC,NonCE,1,1
13,3,RC,CE,1,1
13,3,RC,CE,5,1
13,4,NonRC,CE,1,1
13,4,NonRC,CE,1,1
13,3,RC,CE,2,1
13,4,NonRC,CE,0,1
13,1,RC,NonCE,3,1
13,2,NonRC,NonCE,8,1
13,4,NonRC,CE,3,1
13,4,NonRC,CE,2,1
13,1,RC,NonCE,4,1
13,4,NonRC,CE,2,1
13,4,NonRC,CE,7,1
13,4,NonRC,CE,1,1
13,2,NonRC,NonCE,1,1
13,2,NonRC,NonCE,6,0
13,4,NonRC,CE,5,1
13,1,RC,NonCE,5,1
13,2,NonRC,NonCE,2,1
13,3,RC,CE,2,1
13,3,RC,CE,4,1
13,2,NonRC,NonCE,5,1
13,3,RC,CE,3,1
13,2,NonRC,NonCE,1,1
13,2,NonRC,NonCE,0,1
13,3,RC,CE,8,1
13,2,NonRC,NonCE,4,1
13,4,NonRC,CE,3,1
13,1,RC,NonCE,5,1
13,4,NonRC,CE,0,1
13,1,RC,NonCE,6,1
13,4,NonRC,CE,8,1
13,4,NonRC,CE,7,1
13,1,RC,NonCE,0,1
13,4,NonRC,CE,6,1
13,3,RC,CE,1,1
13,1,RC,NonCE,7,1
13,2,NonRC,NonCE,0,1
13,1,RC,NonCE,0,1
13,2,NonRC,NonCE,5,1
13,2,NonRC,NonCE,8,1
13,1,RC,NonCE,6,1
13,1,RC,NonCE,0,0
14,3,RC,CE,5,1
14,1,RC,NonCE,0,0
14,1,RC,NonCE,2,1
14,3,RC,CE,6,1
14,4,NonRC,CE,0,1
14,4,NonRC,CE,8,1
14,2,NonRC,NonCE,1,1
14,4,NonRC,CE,0,1
14,3,RC,CE,1,1
14,2,NonRC,NonCE,2,1
14,4,NonRC,CE,5,1
14,4,NonRC,CE,1,1
14,2,NonRC,NonCE,8,1
14,2,NonRC,NonCE,0,1
14,1,RC,NonCE,1,1
14,3,RC,CE,4,1
14,1,RC,NonCE,3,1
14,3,RC,CE,5,1
14,1,RC,NonCE,4,0
14,1,RC,NonCE,1,1
14,4,NonRC,CE,2,1
14,4,NonRC,CE,2,1
14,4,NonRC,CE,0,1
14,4,NonRC,CE,8,1
14,4,NonRC,CE,4,0
14,2,NonRC,NonCE,2,1
14,2,NonRC,NonCE,0,1
14,3,RC,CE,0,1
14,1,RC,NonCE,1,1
14,3,RC,CE,0,1
14,2,NonRC,NonCE,7,1
14,3,RC,CE,0,1
14,4,NonRC,CE,6,1
14,1,RC,NonCE,2,1
14,1,RC,NonCE,4,1
14,1,RC,NonCE,5,1
14,4,NonRC,CE,6,1
14,1,RC,NonCE,1,1
14,2,NonRC,NonCE,4,0
14,1,RC,NonCE,2,1
14,3,RC,CE,0,1
14,1,RC,NonCE,8,1
14,1,RC,NonCE,5,1
14,4,NonRC,CE,5,1
14,2,NonRC,NonCE,2,1
14,3,RC,CE,4,1
14,4,NonRC,CE,0,1
14,1,RC,NonCE,0,1
14,1,RC,NonCE,8,1
14,2,NonRC,NonCE,1,1
14,2,NonRC,NonCE,3,1
14,4,NonRC,CE,1,1
14,3,RC,CE,1,1
14,2,NonRC,NonCE,5,1
14,4,NonRC,CE,4,0
14,2,NonRC,NonCE,6,1
14,3,RC,CE,1,1
14,3,RC,CE,3,1
14,4,NonRC,CE,1,0
14,4,NonRC,CE,2,1
14,1,RC,NonCE,7,1
14,1,RC,NonCE,1,1
14,3,RC,CE,6,1
14,2,NonRC,NonCE,0,1
14,2,NonRC,NonCE,4,1
14,1,RC,NonCE,7,1
14,4,NonRC,CE,4,0
14,1,RC,NonCE,8,1
14,3,RC,CE,8,1
14,3,RC,CE,1,1
14,2,NonRC,NonCE,2,1
14,2,NonRC,NonCE,5,1
14,2,NonRC,NonCE,0,1
14,2,NonRC,NonCE,8,1
14,3,RC,CE,3,1
14,3,RC,CE,2,1
14,3,RC,CE,6,1
14,3,RC,CE,0,1
14,3,RC,CE,0,1
14,1,RC,NonCE,1,1
14,1,RC,NonCE,2,1
14,3,RC,CE,7,1
14,2,NonRC,NonCE,3,1
14,4,NonRC,CE,0,1
14,3,RC,CE,0,1
14,2,NonRC,NonCE,7,1
14,1,RC,NonCE,0,1
14,1,RC,NonCE,2,1
14,1,RC,NonCE,8,1
14,1,RC,NonCE,3,1
14,3,RC,CE,7,1
14,4,NonRC,CE,5,1
14,4,NonRC,CE,8,1
14,3,RC,CE,2,1
14,4,NonRC,CE,7,1
14,3,RC,CE,2,1
14,4,NonRC,CE,2,1
14,1,RC,NonCE,2,0
14,3,RC,CE,1,1
14,3,RC,CE,2,1
14,3,RC,CE,5,1
14,3,RC,CE,8,1
14,1,RC,NonCE,6,1
14,3,RC,CE,8,1
14,3,RC,CE,7,1
14,2,NonRC,NonCE,0,1
14,2,NonRC,NonCE,7,1
14,2,NonRC,NonCE,2,1
14,2,NonRC,NonCE,1,1
14,2,NonRC,NonCE,6,1
14,2,NonRC,NonCE,1,1
14,2,NonRC,NonCE,3,1
14,2,NonRC,NonCE,1,1
14,4,NonRC,CE,3,0
14,1,RC,NonCE,0,1
14,4,NonRC,CE,1,1
14,1,RC,NonCE,1,1
14,3,RC,CE,1,1
14,3,RC,CE,5,1
14,4,NonRC,CE,1,1
14,4,NonRC,CE,1,1
14,3,RC,CE,2,1
14,4,NonRC,CE,0,1
14,1,RC,NonCE,3,1
14,2,NonRC,NonCE,8,1
14,4,NonRC,CE,3,1
14,4,NonRC,CE,2,1
14,1,RC,NonCE,4,1
14,4,NonRC,CE,2,1
14,4,NonRC,CE,7,1
14,4,NonRC,CE,1,1
14,2,NonRC,NonCE,1,1
14,2,NonRC,NonCE,6,1
14,4,NonRC,CE,5,1
14,1,RC,NonCE,5,1
14,2,NonRC,NonCE,2,1
14,3,RC,CE,2,1
14,3,RC,CE,4,1
14,2,NonRC,NonCE,5,1
14,3,RC,CE,3,0
14,2,NonRC,NonCE,1,1
14,2,NonRC,NonCE,0,1
14,3,RC,CE,8,1
14,2,NonRC,NonCE,4,1
14,4,NonRC,CE,3,0
14,1,RC,NonCE,5,1
14,4,NonRC,CE,0,1
14,1,RC,NonCE,6,1
14,4,NonRC,CE,8,0
14,4,NonRC,CE,7,1
14,1,RC,NonCE,0,1
14,4,NonRC,CE,6,1
14,3,RC,CE,1,1
14,1,RC,NonCE,7,1
14,2,NonRC,NonCE,0,1
14,1,RC,NonCE,0,1
14,2,NonRC,NonCE,5,1
14,2,NonRC,NonCE,8,1
14,1,RC,NonCE,6,1
14,1,RC,NonCE,0,0
15,3,RC,CE,5,1
15,1,RC,NonCE,0,1
15,1,RC,NonCE,2,1
15,3,RC,CE,6,1
15,4,NonRC,CE,0,1
15,4,NonRC,CE,8,1
15,2,NonRC,NonCE,1,1
15,4,NonRC,CE,0,1
15,3,RC,CE,1,1
15,2,NonRC,NonCE,2,1
15,4,NonRC,CE,5,1
15,4,NonRC,CE,1,1
15,2,NonRC,NonCE,8,1
15,2,NonRC,NonCE,0,1
15,1,RC,NonCE,1,1
15,3,RC,CE,4,1
15,1,RC,NonCE,3,1
15,3,RC,CE,5,0
15,1,RC,NonCE,4,1
15,1,RC,NonCE,1,1
15,4,NonRC,CE,2,1
15,4,NonRC,CE,2,1
15,4,NonRC,CE,0,1
15,4,NonRC,CE,8,1
15,4,NonRC,CE,4,1
15,2,NonRC,NonCE,2,1
15,2,NonRC,NonCE,0,1
15,3,RC,CE,0,0
15,1,RC,NonCE,1,1
15,3,RC,CE,0,1
15,2,NonRC,NonCE,7,1
15,3,RC,CE,0,1
15,4,NonRC,CE,6,1
15,1,RC,NonCE,2,1
15,1,RC,NonCE,4,1
15,1,RC,NonCE,5,1
15,4,NonRC,CE,6,1
15,1,RC,NonCE,1,1
15,2,NonRC,NonCE,4,1
15,1,RC,NonCE,2,1
15,3,RC,CE,0,1
15,1,RC,NonCE,8,1
15,1,RC,NonCE,5,1
15,4,NonRC,CE,5,0
15,2,NonRC,NonCE,2,1
15,3,RC,CE,4,1
15,4,NonRC,CE,0,1
15,1,RC,NonCE,0,1
15,1,RC,NonCE,8,1
15,2,NonRC,NonCE,1,1
15,2,NonRC,NonCE,3,1
15,4,NonRC,CE,1,1
15,3,RC,CE,1,1
15,2,NonRC,NonCE,5,1
15,4,NonRC,CE,4,1
15,2,NonRC,NonCE,6,1
15,3,RC,CE,1,1
15,3,RC,CE,3,1
15,4,NonRC,CE,1,1
15,4,NonRC,CE,2,1
15,1,RC,NonCE,7,1
15,1,RC,NonCE,1,1
15,3,RC,CE,6,1
15,2,NonRC,NonCE,0,1
15,2,NonRC,NonCE,4,1
15,1,RC,NonCE,7,1
15,4,NonRC,CE,4,1
15,1,RC,NonCE,8,1
15,3,RC,CE,8,1
15,3,RC,CE,1,1
15,2,NonRC,NonCE,2,1
15,2,NonRC,NonCE,5,0
15,2,NonRC,NonCE,0,1
15,2,NonRC,NonCE,8,0
15,3,RC,CE,3,1
15,3,RC,CE,2,1
15,3,RC,CE,6,1
15,3,RC,CE,0,1
15,3,RC,CE,0,1
15,1,RC,NonCE,1,1
15,1,RC,NonCE,2,1
15,3,RC,CE,7,1
15,2,NonRC,NonCE,3,1
15,4,NonRC,CE,0,1
15,3,RC,CE,0,1
15,2,NonRC,NonCE,7,1
15,1,RC,NonCE,0,1
15,1,RC,NonCE,2,1
15,1,RC,NonCE,8,1
15,1,RC,NonCE,3,1
15,3,RC,CE,7,1
15,4,NonRC,CE,5,1
15,4,NonRC,CE,8,1
15,3,RC,CE,2,1
15,4,NonRC,CE,7,1
15,3,RC,CE,2,1
15,4,NonRC,CE,2,1
15,1,RC,NonCE,2,1
15,3,RC,CE,1,1
15,3,RC,CE,2,1
15,3,RC,CE,5,1
15,3,RC,CE,8,1
15,1,RC,NonCE,6,1
15,3,RC,CE,8,1
15,3,RC,CE,7,1
15,2,NonRC,NonCE,0,1
15,2,NonRC,NonCE,7,1
15,2,NonRC,NonCE,2,1
15,2,NonRC,NonCE,1,1
15,2,NonRC,NonCE,6,1
15,2,NonRC,NonCE,1,0
15,2,NonRC,NonCE,3,1
15,2,NonRC,NonCE,1,1
15,4,NonRC,CE,3,1
15,1,RC,NonCE,0,1
15,4,NonRC,CE,1,1
15,1,RC,NonCE,1,1
15,3,RC,CE,1,1
15,3,RC,CE,5,1
15,4,NonRC,CE,1,1
15,4,NonRC,CE,1,1
15,3,RC,CE,2,1
15,4,NonRC,CE,0,1
15,1,RC,NonCE,3,1
15,2,NonRC,NonCE,8,1
15,4,NonRC,CE,3,1
15,4,NonRC,CE,2,1
15,1,RC,NonCE,4,1
15,4,NonRC,CE,2,1
15,4,NonRC,CE,7,1
15,4,NonRC,CE,1,1
15,2,NonRC,NonCE,1,1
15,2,NonRC,NonCE,6,1
15,4,NonRC,CE,5,1
15,1,RC,NonCE,5,1
15,2,NonRC,NonCE,2,1
15,3,RC,CE,2,1
15,3,RC,CE,4,1
15,2,NonRC,NonCE,5,0
15,3,RC,CE,3,1
15,2,NonRC,NonCE,1,1
15,2,NonRC,NonCE,0,0
15,3,RC,CE,8,1
15,2,NonRC,NonCE,4,1
15,4,NonRC,CE,3,1
15,1,RC,NonCE,5,1
15,4,NonRC,CE,0,1
15,1,RC,NonCE,6,1
15,4,NonRC,CE,8,1
15,4,NonRC,CE,7,1
15,1,RC,NonCE,0,1
15,4,NonRC,CE,6,1
15,3,RC,CE,1,1
15,1,RC,NonCE,7,1
15,2,NonRC,NonCE,0,0
15,1,RC,NonCE,0,1
15,2,NonRC,NonCE,5,1
15,2,NonRC,NonCE,8,1
15,1,RC,NonCE,6,1
15,1,RC,NonCE,0,1
16,3,RC,CE,5,1
16,1,RC,NonCE,0,1
16,1,RC,NonCE,2,1
16,3,RC,CE,6,1
16,4,NonRC,CE,0,1
16,4,NonRC,CE,8,1
16,2,NonRC,NonCE,1,1
16,4,NonRC,CE,0,1
16,3,RC,CE,1,1
16,2,NonRC,NonCE,2,1
16,4,NonRC,CE,5,0
16,4,NonRC,CE,1,1
16,2,NonRC,NonCE,8,1
16,2,NonRC,NonCE,0,0
16,1,RC,NonCE,1,1
16,3,RC,CE,4,0
16,1,RC,NonCE,3,0
16,3,RC,CE,5,1
16,1,RC,NonCE,4,1
16,1,RC,NonCE,1,1
16,4,NonRC,CE,2,1
16,4,NonRC,CE,2,1
16,4,NonRC,CE,0,1
16,4,NonRC,CE,8,1
16,4,NonRC,CE,4,0
16,2,NonRC,NonCE,2,1
16,2,NonRC,NonCE,0,1
16,3,RC,CE,0,1
16,1,RC,NonCE,1,1
16,3,RC,CE,0,1
16,2,NonRC,NonCE,7,1
16,3,RC,CE,0,1
16,4,NonRC,CE,6,1
16,1,RC,NonCE,2,1
16,1,RC,NonCE,4,0
16,1,RC,NonCE,5,1
