Subject,Condition,RC,CE,probeACC,probeRT
28,3,RC,CE,0,2086.782481
28,4,NonRC,CE,1,1218.144531
28,1,RC,NonCE,1,1486.142295
28,3,RC,CE,1,1769.779562
28,3,RC,CE,0,0
28,3,RC,CE,0,2220.454716
28,3,RC,CE,0,1636.240274
28,2,NonRC,NonCE,1,1285.850369
28,1,RC,NonCE,1,1436.006782
28,2,NonRC,NonCE,0,1569.614089
28,2,NonRC,NonCE,1,1035.751277
28,2,NonRC,NonCE,1,1302.614973
28,1,RC,NonCE,0,2570.71693
28,1,RC,NonCE,1,1152.36395
28,4,NonRC,CE,1,1069.269664
28,1,RC,NonCE,0,1602.888534
28,2,NonRC,NonCE,1,902.3471003
28,4,NonRC,CE,1,1085.835775
28,4,NonRC,CE,1,1436.163845
28,2,NonRC,NonCE,0,1102.327065
28,4,NonRC,CE,1,1753.125953
28,3,RC,CE,1,1252.641469
28,1,RC,NonCE,1,752.0784548
28,1,RC,NonCE,0,1302.557466
28,2,NonRC,NonCE,0,1068.881645
28,3,RC,CE,0,1336.053283
28,3,RC,CE,0,2370.265467
28,3,RC,CE,1,2286.94177
28,3,RC,CE,1,2019.099214
28,1,RC,NonCE,0,0
28,3,RC,CE,0,3071.029819
28,3,RC,CE,0,1936.665642
28,3,RC,CE,1,3738.473349
28,3,RC,CE,0,1469.449421
28,1,RC,NonCE,0,2053.377253
28,1,RC,NonCE,1,2837.474887
28,4,NonRC,CE,1,2970.931005
28,1,RC,NonCE,1,3171.194179
28,3,RC,CE,0,1502.851247
28,3,RC,CE,0,2285.978678
28,2,NonRC,NonCE,1,1769.704122
28,1,RC,NonCE,0,3705.169532
28,4,NonRC,CE,1,2737.355049
28,4,NonRC,CE,1,2503.767035
28,2,NonRC,NonCE,1,2003.358301
28,1,RC,NonCE,0,0
28,2,NonRC,NonCE,1,1836.5625
28,1,RC,NonCE,1,2170.173579
28,3,RC,CE,0,2220.160068
28,3,RC,CE,0,2203.514189
28,1,RC,NonCE,1,2153.524299
28,4,NonRC,CE,0,3153.48998
28,4,NonRC,CE,1,2403.803333
28,2,NonRC,NonCE,1,2303.653505
28,2,NonRC,NonCE,1,1219.230676
28,1,RC,NonCE,1,1986.691706
28,3,RC,CE,1,1786.422968
28,4,NonRC,CE,1,2170.127821
28,4,NonRC,CE,1,3705.100894
28,1,RC,NonCE,0,1386.068216
28,3,RC,CE,1,3086.70395
28,4,NonRC,CE,0,3404.670888
28,4,NonRC,CE,1,1369.362356
28,4,NonRC,CE,1,2904.179294
28,1,RC,NonCE,1,1302.53304
28,2,NonRC,NonCE,1,1702.968488
28,4,NonRC,CE,1,2403.816936
28,2,NonRC,NonCE,1,1352.769964
28,3,RC,CE,1,3371.36398
28,2,NonRC,NonCE,1,1752.043827
28,1,RC,NonCE,1,2186.78143
28,2,NonRC,NonCE,1,1886.564139
28,2,NonRC,NonCE,1,2387.052641
28,2,NonRC,NonCE,1,2837.467776
28,2,NonRC,NonCE,1,2103.468554
28,3,RC,CE,0,2470.467856
28,3,RC,CE,0,0
28,2,NonRC,NonCE,1,1302.748229
28,1,RC,NonCE,1,1636.234709
28,3,RC,CE,1,2152.723835
28,4,NonRC,CE,1,1552.999128
28,3,RC,CE,0,2904.274212
28,2,NonRC,NonCE,1,2220.274155
28,2,NonRC,NonCE,0,0
28,4,NonRC,CE,1,2336.847872
28,1,RC,NonCE,1,1519.509185
28,2,NonRC,NonCE,1,1069.092195
28,4,NonRC,CE,0,1302.734007
28,3,RC,CE,1,2786.596726
28,2,NonRC,NonCE,1,1669.637772
28,1,RC,NonCE,1,2870.972868
28,3,RC,CE,1,1836.48737
28,4,NonRC,CE,1,2854.106544
28,1,RC,NonCE,1,2320.54951
28,1,RC,NonCE,1,1636.601395
28,2,NonRC,NonCE,1,1585.285746
28,3,RC,CE,0,0
28,1,RC,NonCE,0,2435.989468
28,1,RC,NonCE,1,1819.790476
28,4,NonRC,CE,1,1519.579677
28,1,RC,NonCE,0,2737.378238
28,1,RC,NonCE,1,1652.972414
28,1,RC,NonCE,1,1434.928985
28,1,RC,NonCE,1,1235.854604
28,1,RC,NonCE,1,1653.091139
28,1,RC,NonCE,1,1102.455684
28,1,RC,NonCE,1,1035.72376
28,4,NonRC,CE,1,1669.863473
28,4,NonRC,CE,1,1918.8724
28,4,NonRC,CE,0,0
28,3,RC,CE,1,1469.57773
28,1,RC,NonCE,0,0
28,4,NonRC,CE,1,1835.452239
28,2,NonRC,NonCE,1,1784.956223
28,4,NonRC,CE,1,1502.860832
28,4,NonRC,CE,1,2220.197479
28,4,NonRC,CE,1,2470.422097
28,2,NonRC,NonCE,1,2336.981438
28,4,NonRC,CE,1,1769.734112
28,4,NonRC,CE,1,1519.501146
28,1,RC,NonCE,1,2336.937843
28,4,NonRC,CE,1,2236.877368
28,3,RC,CE,0,2353.752225
28,2,NonRC,NonCE,1,1586.319949
28,4,NonRC,CE,1,1953.400875
28,2,NonRC,NonCE,1,1752.160078
28,4,NonRC,CE,1,1486.361194
28,3,RC,CE,1,1252.69403
28,3,RC,CE,0,0
28,1,RC,NonCE,1,1135.755482
28,3,RC,CE,1,2170.202333
28,4,NonRC,CE,1,1886.444796
28,2,NonRC,NonCE,1,1618.571631
28,1,RC,NonCE,1,1803.087707
28,4,NonRC,CE,1,1469.547121
28,2,NonRC,NonCE,1,1953.382942
28,2,NonRC,NonCE,0,0
28,4,NonRC,CE,0,2436.305758
28,2,NonRC,NonCE,1,1235.978276
28,4,NonRC,CE,0,1603.059201
28,2,NonRC,NonCE,1,1385.125839
28,2,NonRC,NonCE,1,1235.787203
28,2,NonRC,NonCE,1,1719.705884
28,3,RC,CE,1,2537.286968
28,3,RC,CE,0,2153.511932
28,3,RC,CE,0,2320.263829
28,3,RC,CE,1,1586.252239
28,4,NonRC,CE,0,2018.958846
28,3,RC,CE,1,1636.299946
28,2,NonRC,NonCE,1,1769.847581
28,1,RC,NonCE,0,0
28,4,NonRC,CE,1,1886.591656
28,1,RC,NonCE,1,1319.46491
28,2,NonRC,NonCE,1,1369.322472
28,3,RC,CE,0,2470.509595
28,2,NonRC,NonCE,0,2053.413118
28,2,NonRC,NonCE,1,968.9259807
28,3,RC,CE,1,2337.008954
28,4,NonRC,CE,1,1853.167568
29,4,NonRC,CE,0,1301.048673
29,2,NonRC,NonCE,1,1219.19543
29,3,RC,CE,1,1618.401892
29,2,NonRC,NonCE,0,1202.513377
29,4,NonRC,CE,0,3204.554575
29,3,RC,CE,1,3421.372729
29,1,RC,NonCE,1,1703.036198
29,3,RC,CE,1,1986.905658
29,1,RC,NonCE,1,1536.243489
29,1,RC,NonCE,0,1552.85505
29,3,RC,CE,1,2087.101244
29,2,NonRC,NonCE,0,1051.252267
29,4,NonRC,CE,1,2286.886427
29,4,NonRC,CE,0,2837.456027
29,1,RC,NonCE,0,1736.4473
29,4,NonRC,CE,0,2387.406342
29,3,RC,CE,0,1969.974097
29,3,RC,CE,0,0
29,3,RC,CE,1,1752.967344
29,2,NonRC,NonCE,1,2587.95396
29,4,NonRC,CE,0,1002.316368
29,2,NonRC,NonCE,0,2220.570967
29,4,NonRC,CE,0,2403.818482
29,1,RC,NonCE,1,1701.982207
29,4,NonRC,CE,0,901.9754673
29,2,NonRC,NonCE,1,1386.084602
29,3,RC,CE,1,3054.401254
29,2,NonRC,NonCE,0,1269.311465
29,2,NonRC,NonCE,1,1619.680655
29,2,NonRC,NonCE,0,1085.633882
29,3,RC,CE,1,2270.259098
29,4,NonRC,CE,1,2170.333734
29,2,NonRC,NonCE,1,1452.744488
29,2,NonRC,NonCE,1,1319.372775
29,4,NonRC,CE,0,0
29,1,RC,NonCE,1,1319.280949
29,4,NonRC,CE,1,2069.919249
29,3,RC,CE,1,1486.141677
29,3,RC,CE,1,2736.21387
29,3,RC,CE,1,3071.005394
29,2,NonRC,NonCE,1,1653.027757
29,4,NonRC,CE,1,1803.092963
29,4,NonRC,CE,0,1920.049135
29,3,RC,CE,0,2353.875588
29,3,RC,CE,1,2003.402204
29,1,RC,NonCE,1,2086.795466
29,2,NonRC,NonCE,1,1686.33343
29,1,RC,NonCE,1,969.4923964
29,4,NonRC,CE,1,1119.165563
29,3,RC,CE,1,3570.475152
29,1,RC,NonCE,1,902.4843756
29,3,RC,CE,0,1769.734422
29,1,RC,NonCE,1,2437.032328
29,3,RC,CE,1,3671.879319
29,1,RC,NonCE,1,1184.775477
29,1,RC,NonCE,1,2136.921086
29,3,RC,CE,1,2587.47937
29,2,NonRC,NonCE,1,1835.424104
29,1,RC,NonCE,0,3187.795227
29,3,RC,CE,1,1069.35036
29,1,RC,NonCE,1,1169.094545
29,3,RC,CE,1,2336.753882
29,1,RC,NonCE,1,1352.712148
29,1,RC,NonCE,1,2070.065181
29,2,NonRC,NonCE,1,1518.413146
29,1,RC,NonCE,0,2352.509326
29,2,NonRC,NonCE,1,1536.207316
29,1,RC,NonCE,1,1719.889846
29,4,NonRC,CE,1,1202.441647
29,4,NonRC,CE,1,1819.796968
29,4,NonRC,CE,0,2787.448205
29,2,NonRC,NonCE,1,1602.982525
29,1,RC,NonCE,1,1669.780304
29,2,NonRC,NonCE,1,1419.502507
29,2,NonRC,NonCE,1,1653.517497
29,3,RC,CE,1,1753.141412
29,3,RC,CE,0,0
29,1,RC,NonCE,1,1753.127499
29,3,RC,CE,1,2185.82483
29,3,RC,CE,1,2703.987851
29,2,NonRC,NonCE,1,1119.142684
29,1,RC,NonCE,1,2220.215102
29,2,NonRC,NonCE,1,2070.271403
29,1,RC,NonCE,1,1235.852131
29,3,RC,CE,1,1903.318849
29,4,NonRC,CE,1,1102.278524
29,4,NonRC,CE,0,1002.288542
29,4,NonRC,CE,1,2520.510615
29,3,RC,CE,1,2420.465289
29,2,NonRC,NonCE,1,918.8869314
29,4,NonRC,CE,1,934.3062985
29,4,NonRC,CE,0,1886.538168
29,4,NonRC,CE,1,1852.210969
29,3,RC,CE,1,1652.973033
29,4,NonRC,CE,0,1786.400089
29,1,RC,NonCE,1,1769.593127
29,3,RC,CE,0,1402.702965
29,1,RC,NonCE,1,1686.360019
29,3,RC,CE,0,0
29,2,NonRC,NonCE,1,918.9425836
29,1,RC,NonCE,0,1886.548062
29,2,NonRC,NonCE,1,1585.289456
29,1,RC,NonCE,1,1018.995948
29,1,RC,NonCE,1,1269.217475
29,2,NonRC,NonCE,1,902.2812451
29,2,NonRC,NonCE,1,1919.839202
29,4,NonRC,CE,1,1486.201039
29,2,NonRC,NonCE,1,1319.237664
29,2,NonRC,NonCE,1,1102.515665
29,4,NonRC,CE,0,1903.255468
29,4,NonRC,CE,1,1953.318633
29,3,RC,CE,1,1069.14321
29,3,RC,CE,1,1702.560063
29,1,RC,NonCE,1,935.6020671
29,4,NonRC,CE,1,2002.312349
29,1,RC,NonCE,1,1519.480122
29,3,RC,CE,1,1986.626469
29,1,RC,NonCE,1,902.1983852
29,2,NonRC,NonCE,1,2236.89901
29,4,NonRC,CE,1,2820.767172
29,3,RC,CE,1,1686.398976
29,2,NonRC,NonCE,1,1186.450918
29,1,RC,NonCE,1,1319.156041
29,3,RC,CE,0,2353.771704
29,3,RC,CE,1,1402.728627
29,1,RC,NonCE,1,1636.551926
29,2,NonRC,NonCE,1,1418.342468
29,4,NonRC,CE,1,1669.82297
29,2,NonRC,NonCE,0,2687.282918
29,1,RC,NonCE,1,1252.643324
29,2,NonRC,NonCE,1,1702.987657
29,2,NonRC,NonCE,1,1034.638233
29,3,RC,CE,1,1569.552253
29,2,NonRC,NonCE,1,1819.708543
29,4,NonRC,CE,0,1168.120323
29,1,RC,NonCE,1,767.7516577
29,1,RC,NonCE,1,1234.996015
29,2,NonRC,NonCE,1,1686.336521
29,1,RC,NonCE,1,1719.645285
29,2,NonRC,NonCE,1,885.5939356
29,4,NonRC,CE,1,902.2868104
29,4,NonRC,CE,0,1402.862192
29,1,RC,NonCE,1,1886.553318
29,4,NonRC,CE,1,968.8941353
29,1,RC,NonCE,1,1953.407367
29,2,NonRC,NonCE,1,2670.793483
29,2,NonRC,NonCE,1,1552.948113
29,3,RC,CE,1,1252.525527
29,3,RC,CE,0,1619.600887
29,4,NonRC,CE,1,1235.98786
29,2,NonRC,NonCE,1,1736.427513
29,4,NonRC,CE,0,2453.714073
29,4,NonRC,CE,1,2003.367885
29,4,NonRC,CE,1,1085.786925
29,3,RC,CE,1,1918.933927
29,3,RC,CE,0,2086.951293
29,4,NonRC,CE,1,1052.453118
29,1,RC,NonCE,1,2136.727849
29,1,RC,NonCE,0,1402.834675
29,4,NonRC,CE,1,2170.205734
31,3,RC,CE,0,2803.743972
31,1,RC,NonCE,0,2536.389135
31,4,NonRC,CE,0,2153.474306
31,3,RC,CE,0,3053.770253
31,2,NonRC,NonCE,1,2069.738731
31,2,NonRC,NonCE,1,1434.906374
31,2,NonRC,NonCE,1,1636.19089
31,3,RC,CE,1,3254.614806
31,1,RC,NonCE,1,2937.667343
31,3,RC,CE,0,3655.351023
31,3,RC,CE,1,1953.883783
31,1,RC,NonCE,1,1753.0618
31,2,NonRC,NonCE,1,2136.952088
31,2,NonRC,NonCE,1,1652.956432
31,1,RC,NonCE,0,2136.410098
31,4,NonRC,CE,1,2704.4839
31,2,NonRC,NonCE,0,2470.513905
31,1,RC,NonCE,1,1269.199708
31,4,NonRC,CE,1,3303.37203
31,3,RC,CE,0,0
31,2,NonRC,NonCE,1,1786.501986
31,1,RC,NonCE,1,1436.066723
31,4,NonRC,CE,1,2754.164332
31,4,NonRC,CE,1,3037.431687
31,1,RC,NonCE,1,2503.642438
31,3,RC,CE,1,2552.785518
31,1,RC,NonCE,0,3638.271665
31,4,NonRC,CE,0,2920.612409
31,3,RC,CE,0,2070.046983
31,2,NonRC,NonCE,1,1685.276152
31,3,RC,CE,0,1653.125553
31,2,NonRC,NonCE,1,1953.306546
31,3,RC,CE,1,2720.5912
31,1,RC,NonCE,1,2453.792267
31,2,NonRC,NonCE,1,2086.436873
31,2,NonRC,NonCE,1,1368.492245
31,4,NonRC,CE,0,2387.211489
31,3,RC,CE,1,2871.029678
31,4,NonRC,CE,0,1636.86119
31,3,RC,CE,1,1635.869962
31,3,RC,CE,0,2621.195397
31,3,RC,CE,0,2086.875288
31,4,NonRC,CE,1,2253.14466
31,1,RC,NonCE,1,3221.647355
31,3,RC,CE,1,1051.618058
31,1,RC,NonCE,0,1803.099953
31,4,NonRC,CE,1,1736.304296
31,2,NonRC,NonCE,1,3171.559115
31,3,RC,CE,1,3004.296352
31,3,RC,CE,0,0
31,4,NonRC,CE,1,1886.468223
31,2,NonRC,NonCE,1,1719.847933
31,4,NonRC,CE,1,2170.132873
31,1,RC,NonCE,1,2136.784204
31,1,RC,NonCE,1,1903.272413
31,1,RC,NonCE,1,1385.555218
31,3,RC,CE,1,1486.044586
31,4,NonRC,CE,0,0
31,2,NonRC,NonCE,1,1953.054256
31,2,NonRC,NonCE,1,951.2381381
31,3,RC,CE,1,2520.586377
31,2,NonRC,NonCE,1,1452.747241
31,4,NonRC,CE,1,1686.353332
31,1,RC,NonCE,0,2203.717754
31,3,RC,CE,1,2636.931064
31,1,RC,NonCE,0,3955.329505
31,1,RC,NonCE,0,0
31,3,RC,CE,1,2203.624382
31,3,RC,CE,0,1736.143214
31,4,NonRC,CE,1,1752.164871
31,2,NonRC,NonCE,1,1420.031772
31,1,RC,NonCE,1,1768.887747
31,2,NonRC,NonCE,1,1035.644632
31,4,NonRC,CE,1,1902.967253
31,1,RC,NonCE,1,3471.475452
31,4,NonRC,CE,1,2086.865394
31,1,RC,NonCE,1,1636.299102
31,1,RC,NonCE,0,2437.169874
31,3,RC,CE,1,1035.793966
31,2,NonRC,NonCE,1,1085.08947
31,2,NonRC,NonCE,1,851.8970604
31,3,RC,CE,1,1535.910835
31,4,NonRC,CE,1,1953.083937
31,2,NonRC,NonCE,1,2036.779319
31,4,NonRC,CE,1,1152.67848
31,1,RC,NonCE,1,1086.29465
31,4,NonRC,CE,1,1436.1131
31,2,NonRC,NonCE,1,2003.396022
31,2,NonRC,NonCE,1,1285.963086
31,3,RC,CE,1,2587.299482
31,1,RC,NonCE,1,1269.2668
31,4,NonRC,CE,1,1936.537294
31,4,NonRC,CE,1,2036.313077
31,4,NonRC,CE,1,1903.271794
31,1,RC,NonCE,1,2419.90068
31,4,NonRC,CE,1,1302.78459
31,3,RC,CE,1,2103.380502
31,2,NonRC,NonCE,1,1185.854626
31,1,RC,NonCE,1,2017.981234
31,1,RC,NonCE,1,1969.883798
31,1,RC,NonCE,1,2487.062403
31,2,NonRC,NonCE,1,1269.262781
31,2,NonRC,NonCE,1,2770.894319
31,3,RC,CE,0,0
31,3,RC,CE,1,2070.10078
31,3,RC,CE,1,2036.616691
31,2,NonRC,NonCE,1,1019.089641
31,2,NonRC,NonCE,1,1251.640504
31,4,NonRC,CE,1,1936.719091
31,4,NonRC,CE,1,1836.733375
31,3,RC,CE,1,2253.677685
31,4,NonRC,CE,1,1819.793147
31,1,RC,NonCE,1,1419.407848
31,2,NonRC,NonCE,1,1552.864358
31,2,NonRC,NonCE,1,1018.997196
31,1,RC,NonCE,1,2136.883141
31,1,RC,NonCE,0,0
31,1,RC,NonCE,1,1202.552149
31,2,NonRC,NonCE,1,1352.742047
31,4,NonRC,CE,1,1052.530135
31,4,NonRC,CE,1,1302.626909
31,4,NonRC,CE,1,2037.465697
31,1,RC,NonCE,1,2270.402415
31,4,NonRC,CE,1,1835.074011
31,4,NonRC,CE,0,1102.493776
31,3,RC,CE,1,1968.766734
31,4,NonRC,CE,0,1702.956246
31,1,RC,NonCE,1,1068.435541
31,2,NonRC,NonCE,1,1418.45774
31,2,NonRC,NonCE,1,1152.471948
31,4,NonRC,CE,1,2053.603605
31,1,RC,NonCE,1,2604.103053
31,2,NonRC,NonCE,1,1586.172524
31,1,RC,NonCE,1,1552.911663
31,4,NonRC,CE,1,1853.135013
31,3,RC,CE,1,1718.761787
31,3,RC,CE,1,1986.101166
31,2,NonRC,NonCE,1,1386.039701
31,3,RC,CE,0,0
31,4,NonRC,CE,1,1219.2203
31,1,RC,NonCE,1,1570.079447
31,3,RC,CE,1,2369.383918
31,4,NonRC,CE,1,1119.120806
31,3,RC,CE,1,1853.24941
31,3,RC,CE,1,2186.876772
31,1,RC,NonCE,1,985.6182281
31,2,NonRC,NonCE,1,1419.387442
31,2,NonRC,NonCE,1,1369.498313
31,2,NonRC,NonCE,1,1386.109576
31,3,RC,CE,1,1986.676239
31,1,RC,NonCE,1,2370.452131
31,1,RC,NonCE,1,1886.57891
31,4,NonRC,CE,1,2637.322485
31,2,NonRC,NonCE,1,802.0886281
31,3,RC,CE,0,0
31,3,RC,CE,0,0
31,4,NonRC,CE,1,1819.881572
31,1,RC,NonCE,0,0
31,2,NonRC,NonCE,1,1335.916215
31,4,NonRC,CE,1,1301.517575
32,1,RC,NonCE,1,2402.803448
32,3,RC,CE,0,1118.424462
32,2,NonRC,NonCE,0,1503.169083
32,1,RC,NonCE,1,1669.417946
32,2,NonRC,NonCE,1,1302.394528
32,1,RC,NonCE,1,1351.932089
32,2,NonRC,NonCE,1,1469.906387
32,3,RC,CE,0,1752.575305
32,1,RC,NonCE,0,1186.023632
32,3,RC,CE,1,1102.113114
32,3,RC,CE,0,1853.510138
32,3,RC,CE,1,1201.621086
32,2,NonRC,NonCE,1,1953.183213
32,2,NonRC,NonCE,1,1452.127676
32,1,RC,NonCE,1,2304.136442
32,3,RC,CE,0,1286.076997
32,3,RC,CE,0,1519.493107
32,1,RC,NonCE,1,1418.1044
32,1,RC,NonCE,1,1636.31324
32,1,RC,NonCE,0,2353.620515
32,4,NonRC,CE,1,2119.493602
32,3,RC,CE,0,1234.969734
32,2,NonRC,NonCE,1,1452.85672
32,3,RC,CE,1,1570.121142
32,3,RC,CE,0,1502.60916
32,1,RC,NonCE,0,2020.643253
32,1,RC,NonCE,1,1434.935477
32,4,NonRC,CE,0,1636.037144
32,1,RC,NonCE,0,1836.968143
32,2,NonRC,NonCE,1,1369.456655
32,3,RC,CE,1,2003.515982
32,2,NonRC,NonCE,0,1319.598785
32,2,NonRC,NonCE,1,1135.328196
32,1,RC,NonCE,1,1853.524979
32,1,RC,NonCE,1,2954.401996
32,3,RC,CE,1,1302.712364
32,4,NonRC,CE,0,2187.388657
32,2,NonRC,NonCE,1,1486.484556
32,4,NonRC,CE,1,1285.987026
32,4,NonRC,CE,1,1970.160223
32,2,NonRC,NonCE,0,1919.912787
32,1,RC,NonCE,0,1819.092041
32,2,NonRC,NonCE,0,1302.608789
32,3,RC,CE,0,1386.314632
32,4,NonRC,CE,0,1619.839264
32,4,NonRC,CE,1,1436.014202
32,2,NonRC,NonCE,1,1201.526478
32,3,RC,CE,0,2787.413886
32,1,RC,NonCE,1,1986.671609
32,1,RC,NonCE,0,1969.94658
32,1,RC,NonCE,0,1369.885177
32,4,NonRC,CE,0,1269.158421
32,2,NonRC,NonCE,0,1368.082665
32,2,NonRC,NonCE,1,1720.225614
32,3,RC,CE,0,1052.023977
32,3,RC,CE,0,1069.402611
32,2,NonRC,NonCE,1,1069.541432
32,1,RC,NonCE,1,1903.363371
32,2,NonRC,NonCE,1,1184.804849
32,3,RC,CE,1,1636.828641
32,4,NonRC,CE,1,2286.995567
32,4,NonRC,CE,1,1953.203
32,4,NonRC,CE,0,1653.580878
32,3,RC,CE,0,2654.112666
32,1,RC,NonCE,1,1034.634523
32,3,RC,CE,1,2220.247875
32,4,NonRC,CE,1,1536.220301
32,3,RC,CE,0,3038.009828
32,4,NonRC,CE,1,1519.480122
32,1,RC,NonCE,0,1718.939121
32,3,RC,CE,0,1452.531464
32,2,NonRC,NonCE,1,1686.425256
32,3,RC,CE,1,1886.511578
32,1,RC,NonCE,1,952.3512123
32,3,RC,CE,1,1184.797429
32,2,NonRC,NonCE,1,2019.982538
32,4,NonRC,CE,1,1268.157919
32,2,NonRC,NonCE,1,2553.975514
32,3,RC,CE,1,1886.046264
32,4,NonRC,CE,0,1736.444518
32,4,NonRC,CE,1,1453.18414
32,4,NonRC,CE,0,1553.441253
32,4,NonRC,CE,1,2170.18842
32,1,RC,NonCE,1,1786.667219
32,2,NonRC,NonCE,1,1369.281351
32,2,NonRC,NonCE,1,1468.718522
32,2,NonRC,NonCE,0,1386.405839
32,2,NonRC,NonCE,1,1969.371198
32,3,RC,CE,0,1853.552805
32,3,RC,CE,1,1452.189203
32,2,NonRC,NonCE,0,2236.606527
32,4,NonRC,CE,1,1369.501177
32,1,RC,NonCE,0,1786.40349
32,1,RC,NonCE,1,1234.981792
32,2,NonRC,NonCE,1,1069.002224
32,2,NonRC,NonCE,1,1453.311213
32,2,NonRC,NonCE,1,1535.502697
32,4,NonRC,CE,1,1686.691459
32,4,NonRC,CE,1,1052.889678
32,3,RC,CE,1,1319.117703
32,4,NonRC,CE,0,1219.130503
32,3,RC,CE,1,2153.710115
32,1,RC,NonCE,1,2203.373821
32,2,NonRC,NonCE,1,1334.987234
32,4,NonRC,CE,0,2253.834591
32,2,NonRC,NonCE,1,2120.083206
32,2,NonRC,NonCE,1,2369.450472
32,4,NonRC,CE,1,1736.279107
32,4,NonRC,CE,0,1870.305042
32,4,NonRC,CE,1,2354.239491
32,2,NonRC,NonCE,1,1769.930132
32,1,RC,NonCE,1,1702.731657
32,2,NonRC,NonCE,1,1169.330448
32,3,RC,CE,0,2486.471571
32,1,RC,NonCE,1,2303.587031
32,2,NonRC,NonCE,1,1887.127772
32,4,NonRC,CE,1,1753.39061
32,3,RC,CE,1,2519.62389
32,3,RC,CE,1,2287.193751
32,1,RC,NonCE,1,1803.343398
32,1,RC,NonCE,1,1635.269143
32,2,NonRC,NonCE,1,1385.304235
32,4,NonRC,CE,1,2068.952137
32,3,RC,CE,1,1118.639959
32,2,NonRC,NonCE,1,1853.339781
32,2,NonRC,NonCE,1,2454.242768
32,2,NonRC,NonCE,1,1603.039414
32,4,NonRC,CE,1,1336.035659
32,1,RC,NonCE,1,1318.432562
32,1,RC,NonCE,1,1535.768282
32,1,RC,NonCE,1,1052.392519
32,4,NonRC,CE,0,1536.123528
32,2,NonRC,NonCE,1,1920.234333
32,4,NonRC,CE,1,1419.84013
32,4,NonRC,CE,1,1819.241683
32,1,RC,NonCE,1,1469.666464
32,3,RC,CE,0,2186.257062
32,1,RC,NonCE,1,1803.662162
32,3,RC,CE,1,1786.865403
32,1,RC,NonCE,1,1252.567885
32,1,RC,NonCE,1,1535.201557
32,2,NonRC,NonCE,1,1502.449933
32,4,NonRC,CE,1,2053.966239
32,4,NonRC,CE,1,1434.746569
32,4,NonRC,CE,1,1519.892257
32,1,RC,NonCE,1,1102.387974
32,1,RC,NonCE,1,1169.704555
32,4,NonRC,CE,1,1753.061025
32,3,RC,CE,1,1836.858694
32,4,NonRC,CE,1,1502.915247
32,3,RC,CE,1,2353.718216
32,3,RC,CE,0,1502.79003
32,4,NonRC,CE,1,2587.629631
32,4,NonRC,CE,1,1385.869105
32,1,RC,NonCE,1,1452.847135
32,3,RC,CE,0,1585.981399
32,3,RC,CE,1,1619.588829
32,3,RC,CE,0,1602.874312
32,4,NonRC,CE,0,1736.468015
32,1,RC,NonCE,0,1452.919483
